,time,train_coeff_0_mean_squared_error,train_coeff_1_mean_squared_error,train_coeff_2_mean_squared_error,train_coeff_3_mean_squared_error,valid_coeff_0_mean_squared_error,valid_coeff_1_mean_squared_error,valid_coeff_2_mean_squared_error,valid_coeff_3_mean_squared_error,learning_rate
141,21:55:57 2019-06-02,0.5553537011146545,0.2327226847410202,0.19021256268024445,0.05350876972079277,0.06935017555952072,0.021502826362848282,0.06351988017559053,0.03693648427724838,0.0001
142,21:55:58 2019-06-02,0.2899876534938812,0.047530647367239005,0.22025227546691886,0.2564028799533844,0.15449926257133484,0.07075187563896179,0.014225889928638937,0.013139690272510052,0.0001
143,21:55:58 2019-06-02,0.18160124123096466,0.08805499225854874,0.2424941211938858,0.06308402866125107,0.25173842906951904,0.1191144436597824,0.20025035738945007,0.032924249768257134,0.0001
144,21:55:59 2019-06-02,0.4563041627407074,0.11130132526159286,0.5760307908058167,0.2904752492904663,0.05358371138572693,0.09141963720321657,0.05543332174420357,0.29928264021873474,0.0001
145,21:56:00 2019-06-02,0.4206148386001587,0.17127005755901334,0.4140448570251465,0.8252131938934326,0.1737814098596573,0.04589899629354477,0.2930044531822205,0.6824474334716797,0.0001
146,21:56:00 2019-06-02,0.5391657948493958,0.29843905568122864,0.8100152015686035,0.13485942780971527,0.013487298041582108,0.05086562782526016,0.1261148303747177,0.016393702477216717,0.0001
147,21:56:01 2019-06-02,0.3192315101623535,0.07147233188152312,0.0638820007443428,1.1719475984573364,0.18398937582969666,0.3777900636196137,0.009414265863597393,0.21025241911411285,0.0001
148,21:56:01 2019-06-02,0.9484203457832336,0.6529104113578796,0.032772842794656754,0.16566647589206696,0.3436952531337738,0.5060914158821106,0.01102350652217865,0.08803008496761322,0.0001
149,21:56:02 2019-06-02,0.20300643146038053,0.2434375286102295,0.2160724550485611,0.3107425272464752,0.0073697566986083984,0.041494905948638916,0.04350510612130165,0.2717447280883789,0.0001
150,21:56:03 2019-06-02,0.12227090448141098,0.4177229404449463,0.02432633936405182,0.21598248183727264,0.1317940205335617,0.19608628749847407,0.010388121940195559,0.04134711995720863,0.0001
151,21:56:03 2019-06-02,0.4010142385959625,0.16614513099193573,0.06529152393341063,0.2043856829404831,0.1451648622751236,0.06812668591737747,0.017934177070856094,0.032363098114728935,0.0001
152,21:56:04 2019-06-02,0.1958422213792801,0.2596549987792969,0.15200480818748474,0.06588990241289139,0.001156888552941382,0.374050498008728,0.03806071728467941,0.004320485517382622,0.0001
153,21:56:05 2019-06-02,0.13228648900985718,0.07691607624292374,0.07911894470453262,0.09220963716506958,0.13933241367340088,0.06938745826482773,0.036558054387569434,0.0040030679665505895,0.0001
154,21:56:05 2019-06-02,0.33541741967201233,0.2388062924146652,0.1102483943104744,0.3110319972038269,0.04779103398323059,0.07679031044244766,0.07075373828411102,0.007892612367868423,0.0001
155,21:56:06 2019-06-02,0.04470262303948402,0.5660836100578308,0.07729294151067734,0.04179063066840172,0.07444712519645691,0.02774166688323021,0.03466771915555,0.08445964753627777,0.0001
156,21:56:07 2019-06-02,0.7517900466918945,0.0666770413517952,0.12214330583810805,0.3261427879333496,0.2370238900184632,0.1813370436429977,0.011469350196421143,0.0707559809088707,0.0001
157,21:56:07 2019-06-02,0.136629119515419,0.22040881216526031,0.05564933642745018,0.05886371061205864,0.05678476020693779,0.118324875831604,0.012225084938108921,0.004626756999641657,0.0001
158,21:56:08 2019-06-02,0.4775902032852173,0.1048864796757698,0.0679183378815651,0.11099188774824142,0.21358032524585724,0.07077620923519135,0.013651099056005478,0.012162093073129654,0.0001
159,21:56:09 2019-06-02,0.0991734191775322,0.02639363519847393,0.01939968951046467,0.0865052118897438,0.03646410256624222,0.07400357723236084,0.017930101603269574,0.01677948608994484,0.0001
160,21:56:09 2019-06-02,0.4545571804046631,0.07798543572425842,0.16552142798900604,0.16864830255508426,0.2236437350511551,0.01820532791316509,0.01827729120850563,0.1267549991607666,0.0001
161,21:56:10 2019-06-02,0.23107852041721344,0.10989115387201308,0.06901957839727403,0.3642168343067169,0.01153496280312538,0.04536508023738861,0.007329553831368685,0.14976866543293,0.0001
162,21:56:11 2019-06-02,0.11358583718538286,0.11420831084251405,0.053272735327482224,0.015710083767771714,0.030190324410796162,0.022826716303825385,0.01389416866004467,0.002699058270081877,0.0001
163,21:56:11 2019-06-02,0.3017326593399048,0.1097295880317688,0.08126938343048096,0.16680820286273956,0.043279245495796204,0.05442298948764801,0.007327183149755002,0.016050660982728004,0.0001
164,21:56:12 2019-06-02,0.035773802548646934,0.15645964443683624,0.10718054324388504,0.08577842265367508,0.004796675872057675,0.06219558045268059,0.010151281952857971,0.0025709329638630147,0.0001
165,21:56:12 2019-06-02,0.25178277492523193,0.02957766503095627,0.1366252303123474,0.18999922275543213,0.12645934522151947,0.05049322918057442,0.010683903470635414,0.002194272819906473,0.0001
166,21:56:13 2019-06-02,0.11171410232782364,0.08825702220201492,0.07998750358819963,0.18807299435138705,0.051276471465826035,0.13243688642978668,0.005583728663623333,0.06880520284175873,0.0001
167,21:56:14 2019-06-02,0.04948464035987854,0.019908817484974858,0.03957876935601234,0.08134622126817702,0.015537560917437075,0.018713288009166718,0.009882248006761074,0.0602661594748497,0.0001
168,21:56:14 2019-06-02,0.3345348834991455,0.16271699965000153,0.03334364667534828,0.06816355884075165,0.08635221421718597,0.01682935655117035,0.00466104643419385,0.003715430852025747,0.0001
169,21:56:15 2019-06-02,0.18528060615062714,0.10749372094869614,0.07281889021396637,0.1323811113834381,0.009580372832715513,0.0428120419383049,0.039825741201639175,0.010048378258943558,0.0001
170,21:56:16 2019-06-02,0.1146167740225792,0.058237314224243164,0.1202593445777893,0.13245630264282227,0.08152402937412262,0.1211005449295044,0.004838028457015753,0.002780446782708168,0.0001
171,21:56:16 2019-06-02,0.1927362829446793,0.13065995275974274,0.025660529732704163,0.2550921738147736,0.04368044435977937,0.01931851357221604,0.019848015159368515,0.042227521538734436,0.0001
172,21:56:17 2019-06-02,0.01662840135395527,0.12951035797595978,0.11732962727546692,0.12280943244695665,0.0005653533153235912,0.04266494885087013,0.013875750824809073,0.10800182074308397,0.0001
173,21:56:17 2019-06-02,0.014201726764440538,0.07176560908555983,0.17122317850589752,0.25263434648513794,0.003427046118304133,0.025398407131433487,0.00828256830573082,0.0214105062186718,0.0001
174,21:56:18 2019-06-02,0.05511029437184334,0.048064112663269036,0.14127646386623385,0.03768762573599816,0.023419015109539032,0.16101640462875366,0.0006128516979515553,0.009102122858166695,0.0001
175,21:56:19 2019-06-02,0.07509385794401169,0.040873143821954734,0.08455502241849899,0.07333675771951675,0.030040096491575238,0.12918144464492798,0.008324329741299152,0.006856813561171293,0.0001
176,21:56:20 2019-06-02,0.1646631509065628,0.07044290751218796,0.13350260257720947,0.05290917679667473,0.0002533516671974212,0.050166308879852295,0.024288734421134,0.03377731516957283,0.0001
177,21:56:20 2019-06-02,0.1269877403974533,0.09735272079706192,0.08607491105794908,0.05572807788848877,0.007087930105626583,0.03750130906701088,0.004424259532243013,0.02167724445462227,0.0001
178,21:56:21 2019-06-02,0.07790437340736389,0.1820719987154007,0.1793316751718521,0.1000972017645836,0.010409200564026827,0.04339176043868065,0.009286610409617424,0.00616691168397665,0.0001
179,21:56:22 2019-06-02,0.08841518312692642,0.012549284845590591,0.04101453348994255,0.0848814845085144,0.03684384748339653,0.08708924055099487,0.001933365128934384,0.017029888927936554,0.0001
180,21:56:22 2019-06-02,0.0485696978867054,0.08156445622444153,0.02072267048060894,0.0586758702993393,0.006701744627207518,0.08945108950138092,0.013874671421945095,0.04159146919846535,5e-05
181,21:56:23 2019-06-02,0.06465696543455124,0.02697780542075634,0.054400283843278885,0.10496210306882857,0.0005515142111107707,0.06998451054096222,0.08522333204746246,0.04946564882993698,5e-05
182,21:56:24 2019-06-02,0.02095699496567249,0.07254336029291153,0.17353926599025726,0.09479590505361556,0.014448426663875582,0.0530829094350338,0.06315615773200989,0.023464076220989227,5e-05
183,21:56:24 2019-06-02,0.020594455301761627,0.08770761638879776,0.15843839943408966,0.044067781418561935,0.026910768821835518,0.048226915299892426,0.005273709073662758,0.002436793409287929,5e-05
184,21:56:25 2019-06-02,0.06038198247551917,0.08431458473205566,0.0812472477555275,0.015725066885352138,0.006673429626971483,0.053522758185863495,0.01355239562690258,0.005218801088631153,5e-05
185,21:56:26 2019-06-02,0.0101046459749341,0.03283607587218285,0.030179634690284726,0.057559221982955926,0.0027215839363634586,0.07903303951025009,0.021809685975313187,0.002626606728881597,5e-05
186,21:56:26 2019-06-02,0.024386988952755928,0.02680107206106186,0.08284028619527818,0.060733769088983536,0.009339033626019956,0.09675226360559464,0.004335334524512291,0.021978940814733502,5e-05
187,21:56:27 2019-06-02,0.04690074920654297,0.021807143464684486,0.04048417881131172,0.13319434225559235,0.0001115359045797959,0.09487828612327576,0.0013768189819529653,0.04979926720261574,5e-05
188,21:56:27 2019-06-02,0.02242007851600647,0.06268379837274551,0.0989365056157112,0.1446557343006134,0.01068170741200447,0.0694359764456749,0.011621518060564995,0.045905761420726776,5e-05
189,21:56:28 2019-06-02,0.0285238828510046,0.046585742384195335,0.06335674971342088,0.11933056265115738,0.012748158536851406,0.057883631438016885,0.006023383233696222,0.011857336387038231,5e-05
190,21:56:29 2019-06-02,0.030313216149806976,0.04511883482336998,0.03583406284451485,0.11610104888677596,0.00012127048103138803,0.08174324035644531,0.002576361410319805,0.0054461639374494535,5e-05
191,21:56:29 2019-06-02,0.07044415920972824,0.04918396472930908,0.022578416392207142,0.06338362395763397,0.008306981064379215,0.13226932287216187,0.001269045518711209,0.016630547121167183,5e-05
192,21:56:30 2019-06-02,0.01381581649184227,0.06029961630702019,0.05185821652412415,0.09830857068300247,0.0019831736572086807,0.14240413904190066,0.0032042816746979948,0.005489145405590534,5e-05
193,21:56:31 2019-06-02,0.04503945633769035,0.0590130090713501,0.04901382327079773,0.0366605781018734,0.0006735697388648987,0.08908835053443909,0.011090882122516632,0.02425291016697884,5e-05
194,21:56:31 2019-06-02,0.032587286084890366,0.04436705633997917,0.1482442170381546,0.15771442651748654,0.0024406490847468376,0.06067100912332535,0.01383751444518566,0.07117165625095367,5e-05
195,21:56:32 2019-06-02,0.024611741304397583,0.029246240854263306,0.029071973636746407,0.03941066935658455,0.00010877359454752876,0.07285996526479721,0.005594385787844658,0.08175601065158844,5e-05
196,21:56:32 2019-06-02,0.06787612289190292,0.03490160033106804,0.03623973950743675,0.032719220966100686,0.0020024017430841927,0.10710582137107848,0.0016596335917711258,0.042715586721897125,5e-05
197,21:56:33 2019-06-02,0.06960409134626389,0.025173848494887352,0.06575988233089447,0.022475525736808773,0.0037676282227039337,0.12227882444858552,0.002217169851064682,0.002844547387212515,5e-05
198,21:56:34 2019-06-02,0.04560878872871399,0.062414582818746574,0.04319221153855324,0.0801335796713829,0.00040371320210397243,0.09599309414625168,0.0013372476678341627,0.0031352490186691284,5e-05
199,21:56:34 2019-06-02,0.01326735783368349,0.04403872415423393,0.08441933989524841,0.04079638794064522,0.0009083786280825734,0.08867938816547394,0.01375336293131113,0.01102527417242527,5e-05
200,21:56:35 2019-06-02,0.14386683702468872,0.015382328070700169,0.08169763535261154,0.05845053866505622,0.004460993688553572,0.08769983053207397,0.03225836157798767,0.046320341527462006,5e-05
201,21:56:36 2019-06-02,0.01929027587175369,0.043616298586130135,0.06571681052446365,0.03795735910534859,0.0009240520885214213,0.07725811749696733,0.008226159028708935,0.015016548335552216,5e-05
202,21:56:36 2019-06-02,0.048352211713790894,0.033741772174835205,0.07254208624362946,0.20415115356445312,0.04228569194674492,0.07083773612976074,0.008881984278559685,0.014157893136143684,5e-05
203,21:56:37 2019-06-02,0.19257156550884247,0.0288955420255661,0.0883149579167366,0.1632097214460373,0.03727113083004952,0.07230183482170105,0.01888178288936615,0.04876989871263504,5e-05
204,21:56:38 2019-06-02,0.0589941255748272,0.0139767462387681,0.07897647470235825,0.1503766030073166,1.800945756258443e-05,0.0774705559015274,0.0023410487920045853,0.013034594245254992,5e-05
205,21:56:38 2019-06-02,0.13011302053928375,0.009518481791019441,0.047286659479141235,0.0491272509098053,0.0181086864322424,0.10019295662641524,0.018735868856310844,0.004314633086323738,5e-05
206,21:56:39 2019-06-02,0.04872244596481323,0.026062630116939545,0.09256384521722794,0.0592033714056015,0.01702563837170601,0.1267656683921814,0.0371565967798233,0.05213412642478943,5e-05
207,21:56:39 2019-06-02,0.07251761108636856,0.0108342245221138,0.021553203463554386,0.06572019308805466,0.00021041929721832275,0.10856160521507263,0.007442350033670664,0.06931646913290024,5e-05
208,21:56:40 2019-06-02,0.011932733468711376,0.019331734627485275,0.026309637352824208,0.08048065751791,0.014162813313305378,0.07156562805175781,0.011570712551474571,0.02316131442785263,5e-05
209,21:56:41 2019-06-02,0.047222014516592026,0.003531614551320672,0.028381846845149994,0.06577407568693161,0.029014775529503826,0.05317672342061997,0.02778639830648899,0.0008445763378404081,5e-05
210,21:56:41 2019-06-02,0.10957352072000504,0.0373181439936161,0.05347505584359169,0.02247166819870472,0.007937989197671412,0.050093334168195724,0.024095149710774408,0.01188807375729084,5e-05
211,21:56:42 2019-06-02,0.04296828806400299,0.050997238606214516,0.0877576470375061,0.15880915522575378,0.0024972639512270693,0.056807741522789,0.007537242956459522,0.001783990766853094,5e-05
212,21:56:43 2019-06-02,0.08100251108407974,0.04024867340922356,0.05547192320227623,0.01321637537330389,0.01205033715814352,0.09161747992038727,0.004707689397037029,0.01196560636162758,5e-05
213,21:56:43 2019-06-02,0.09540143609046936,0.035319913178682334,0.0513354130089283,0.028481751680374142,0.008051522076129913,0.16943922638893127,0.012586602941155434,0.051048099994659424,5e-05
214,21:56:44 2019-06-02,0.056087885051965714,0.07990705966949463,0.01946602575480938,0.010027033276855946,0.0009459852590225637,0.1865958869457245,0.0058385664597153655,0.033002279698848724,5e-05
215,21:56:45 2019-06-02,0.04597944393754005,0.07134907692670822,0.01280913036316633,0.022578971460461617,0.004371624439954758,0.13007983565330505,0.003428502939641476,0.0014478045050054784,5e-05
216,21:56:45 2019-06-02,0.03532236069440842,0.07547222822904588,0.02749293297529221,0.09727682918310164,0.01388654299080372,0.08644323796033859,0.0036208215169608593,0.0004431580018717796,5e-05
217,21:56:46 2019-06-02,0.04059809073805809,0.06510017067193985,0.058152716606855386,0.07128899544477463,0.005251042079180479,0.0659191831946373,0.00128551060333848,0.0014227116480469706,5e-05
218,21:56:46 2019-06-02,0.03743268921971321,0.01280127465724945,0.000826838833745569,0.016669876873493198,0.0002990214270539582,0.061847336590290077,0.003146756673231721,0.00865966361016035,5e-05
219,21:56:47 2019-06-02,0.04601123556494713,0.03107640706002712,0.026450997218489647,0.017414657399058342,0.0007549126166850327,0.07449617981910706,0.006002652924507856,0.020998725667595863,5e-05
220,21:56:48 2019-06-02,0.018788080662488937,0.014924821443855762,0.028051013126969337,0.026859097182750702,0.0002892937627620995,0.0883001983165741,0.001245614606887102,0.010190621018409727,5e-05
221,21:56:48 2019-06-02,0.027344608679413795,0.008168811909854412,0.029679140076041218,0.05116989091038704,0.001113420818001032,0.07863936573266983,0.015440866351127625,0.002505837241187692,5e-05
222,21:56:49 2019-06-02,0.02497644536197185,0.027613796293735504,0.054694727063179016,0.024314993992447853,1.7178119378513653e-05,0.0818713903427124,0.01374409720301628,0.00028817070415243506,5e-05
223,21:56:50 2019-06-02,0.014044642448425293,0.02712814323604107,0.051328957080841064,0.004898848012089729,0.0016094639431685216,0.09244091808795928,0.001939970534294844,0.0020043137483298787,5e-05
224,21:56:50 2019-06-02,0.03123470395803452,0.027916045859456062,0.022297954186797142,0.03540317341685295,0.0006389326299540701,0.0962085872888565,0.006748239509761334,0.01585155911743641,5e-05
225,21:56:51 2019-06-02,0.006089060101658106,0.015303395688533785,0.02512647025287152,0.03946781530976296,0.0006463371100835503,0.07987266033887863,0.017675718292593956,0.02527669444680214,5e-05
226,21:56:52 2019-06-02,0.009101808071136476,0.0807800218462944,0.07976246625185013,0.06367321312427521,0.0014389416901394725,0.06248036772012711,0.01322961039841175,0.015561018139123915,5e-05
227,21:56:52 2019-06-02,0.02603974938392639,0.02724288962781429,0.0180316623300314,0.016747726127505302,0.00027224465156905364,0.06746789813041687,0.0037129640113562346,0.007143252529203892,5e-05
228,21:56:53 2019-06-02,0.0212059747427702,0.024493588134646416,0.03916166350245477,0.026265231892466545,0.008233434520661831,0.09745046496391296,0.008858557790517807,8.091174095170572e-05,5e-05
229,21:56:54 2019-06-02,0.005925200413912536,0.026436999440193176,0.028839493170380592,0.0028650949243456125,0.00525723397731781,0.11246251314878464,0.015567959286272526,7.222428394015877e-05,5e-05
230,22:20:18 2019-06-02,0.0954415276646614,0.1893657892942429,0.5260348320007324,1.0101639032363892,0.08047250658273697,0.08198375999927521,0.012616110034286976,0.04661685228347778,0.0001
231,22:20:19 2019-06-02,0.04602544009685517,0.27421295642852783,0.1586054116487503,0.8412684798240662,0.0007233548676595093,0.015699611976742744,0.15695741772651672,0.7026283740997314,0.0001
232,22:20:19 2019-06-02,0.19508467614650726,0.26996472477912903,0.3719511926174164,0.16232174634933472,0.010121253319084644,0.07144603133201599,0.33756259083747864,0.10186521708965304,0.0001
233,22:20:20 2019-06-02,0.2790126800537109,0.11937884241342545,1.4755064249038696,0.5625311732292175,0.09070270508527756,0.013085572980344296,0.2464403361082077,0.138683021068573,0.0001
234,22:20:21 2019-06-02,0.2819471061229706,0.050351317971944816,0.3633453845977783,0.5195773243904114,0.018597304821014404,0.046798363327980035,0.4955034255981445,0.5070939660072327,0.0001
235,22:20:21 2019-06-02,0.20666293799877167,0.1778547614812851,1.2005149126052856,0.703366756439209,0.020964551717042926,0.0363461971282959,0.5765993595123291,0.5667816996574402,0.0001
236,22:20:22 2019-06-02,0.2573907971382141,0.13429060578346252,0.17777536809444427,0.3897759020328522,0.028306419029831886,0.0038687395863235,0.045946218073368066,0.14954622089862826,0.0001
237,22:20:23 2019-06-02,0.32568156719207764,0.16669733822345734,0.7170486450195312,0.2832947075366974,0.03257947787642479,0.012793517671525478,0.3337505459785461,0.03073927387595177,0.0001
238,22:20:23 2019-06-02,0.3113275468349457,0.4001500904560089,0.12490624189376832,0.20776738226413727,0.3035441637039185,0.1681605577468872,0.003436697879806161,0.09066160023212433,0.0001
239,22:20:24 2019-06-02,0.4093640148639679,0.17565494775772095,0.6520904898643494,0.2115553766489029,0.008889587596058846,0.03953911364078522,0.5210586190223694,0.027820462360978127,0.0001
240,22:20:25 2019-06-02,0.9009845852851868,0.21440839767456046,0.6242319941520691,0.2939930260181427,0.39115142822265625,0.029839184135198593,0.009074761532247065,0.3877099752426148,0.0001
241,22:20:25 2019-06-02,0.5553537011146545,0.2327226847410202,0.19021256268024445,0.05350876972079277,0.06935017555952072,0.021502826362848282,0.06351988017559053,0.03693648427724838,0.0001
242,22:20:26 2019-06-02,0.2899876534938812,0.047530647367239005,0.22025227546691886,0.2564028799533844,0.15449926257133484,0.07075187563896179,0.014225889928638937,0.013139690272510052,0.0001
243,22:20:27 2019-06-02,0.18160124123096466,0.08805499225854874,0.2424941211938858,0.06308402866125107,0.25173842906951904,0.1191144436597824,0.20025035738945007,0.032924249768257134,0.0001
244,22:20:27 2019-06-02,0.4563041627407074,0.11130132526159286,0.5760307908058167,0.2904752492904663,0.05358371138572693,0.09141963720321657,0.05543332174420357,0.29928264021873474,0.0001
245,22:20:28 2019-06-02,0.4206148386001587,0.17127005755901334,0.4140448570251465,0.8252131938934326,0.1737814098596573,0.04589899629354477,0.2930044531822205,0.6824474334716797,0.0001
246,22:20:28 2019-06-02,0.5391657948493958,0.29843905568122864,0.8100152015686035,0.13485942780971527,0.013487298041582108,0.05086562782526016,0.1261148303747177,0.016393702477216717,0.0001
247,22:20:29 2019-06-02,0.3192315101623535,0.07147233188152312,0.0638820007443428,1.1719475984573364,0.18398937582969666,0.3777900636196137,0.009414265863597393,0.21025241911411285,0.0001
248,22:20:30 2019-06-02,0.9484203457832336,0.6529104113578796,0.032772842794656754,0.16566647589206696,0.3436952531337738,0.5060914158821106,0.01102350652217865,0.08803008496761322,0.0001
249,22:20:30 2019-06-02,0.20300643146038053,0.2434375286102295,0.2160724550485611,0.3107425272464752,0.0073697566986083984,0.041494905948638916,0.04350510612130165,0.2717447280883789,0.0001
250,22:20:31 2019-06-02,0.12227090448141098,0.4177229404449463,0.02432633936405182,0.21598248183727264,0.1317940205335617,0.19608628749847407,0.010388121940195559,0.04134711995720863,0.0001
251,22:20:32 2019-06-02,0.4010142385959625,0.16614513099193573,0.06529152393341063,0.2043856829404831,0.1451648622751236,0.06812668591737747,0.017934177070856094,0.032363098114728935,0.0001
252,22:20:32 2019-06-02,0.1958422213792801,0.2596549987792969,0.15200480818748474,0.06588990241289139,0.001156888552941382,0.37405049800872797,0.03806071728467941,0.004320485517382622,0.0001
253,22:20:33 2019-06-02,0.13228648900985718,0.07691607624292374,0.07911894470453262,0.09220963716506958,0.13933241367340088,0.06938745826482773,0.036558054387569434,0.0040030679665505895,0.0001
254,22:20:34 2019-06-02,0.33541741967201233,0.2388062924146652,0.1102483943104744,0.3110319972038269,0.04779103398323059,0.07679031044244766,0.07075373828411102,0.007892612367868423,0.0001
255,22:20:34 2019-06-02,0.04470262303948402,0.5660836100578308,0.07729294151067734,0.04179063066840172,0.07444712519645691,0.02774166688323021,0.03466771915555,0.08445964753627777,0.0001
256,22:20:35 2019-06-02,0.7517900466918945,0.0666770413517952,0.12214330583810805,0.3261427879333496,0.2370238900184632,0.1813370436429977,0.011469350196421143,0.0707559809088707,0.0001
257,22:20:36 2019-06-02,0.136629119515419,0.22040881216526031,0.05564933642745018,0.05886371061205864,0.05678476020693779,0.118324875831604,0.012225084938108921,0.004626756999641657,0.0001
258,22:20:36 2019-06-02,0.4775902032852173,0.1048864796757698,0.0679183378815651,0.11099188774824142,0.21358032524585724,0.07077620923519135,0.013651099056005478,0.012162093073129654,0.0001
259,22:20:37 2019-06-02,0.0991734191775322,0.02639363519847393,0.01939968951046467,0.0865052118897438,0.03646410256624222,0.07400357723236084,0.017930101603269574,0.01677948608994484,0.0001
260,22:20:38 2019-06-02,0.4545571804046631,0.07798543572425842,0.16552142798900604,0.16864830255508426,0.2236437350511551,0.01820532791316509,0.01827729120850563,0.1267549991607666,0.0001
261,22:20:38 2019-06-02,0.23107852041721344,0.10989115387201308,0.06901957839727403,0.3642168343067169,0.01153496280312538,0.04536508023738861,0.007329553831368685,0.14976866543293,0.0001
262,22:20:39 2019-06-02,0.11358583718538286,0.11420831084251405,0.053272735327482224,0.015710083767771714,0.030190324410796162,0.022826716303825385,0.01389416866004467,0.002699058270081877,0.0001
263,22:20:40 2019-06-02,0.3017326593399048,0.1097295880317688,0.08126938343048096,0.16680820286273956,0.043279245495796204,0.05442298948764801,0.007327183149755002,0.016050660982728004,0.0001
264,22:20:40 2019-06-02,0.035773802548646934,0.15645964443683624,0.10718054324388504,0.08577842265367508,0.004796675872057675,0.06219558045268059,0.010151281952857971,0.0025709329638630147,0.0001
265,22:20:41 2019-06-02,0.25178277492523193,0.02957766503095627,0.1366252303123474,0.18999922275543213,0.12645934522151947,0.05049322918057442,0.010683903470635414,0.002194272819906473,0.0001
266,22:20:41 2019-06-02,0.11171410232782364,0.08825702220201492,0.07998750358819963,0.18807299435138705,0.051276471465826035,0.13243688642978668,0.005583728663623333,0.06880520284175873,0.0001
267,22:20:42 2019-06-02,0.04948464035987854,0.019908817484974858,0.03957876935601234,0.08134622126817702,0.015537560917437075,0.018713288009166718,0.009882248006761074,0.0602661594748497,0.0001
268,22:20:43 2019-06-02,0.3345348834991455,0.16271699965000153,0.03334364667534828,0.06816355884075165,0.08635221421718597,0.01682935655117035,0.00466104643419385,0.003715430852025747,0.0001
269,22:20:43 2019-06-02,0.18528060615062714,0.10749372094869614,0.07281889021396637,0.1323811113834381,0.009580372832715513,0.0428120419383049,0.039825741201639175,0.010048378258943558,0.0001
270,22:20:44 2019-06-02,0.1146167740225792,0.058237314224243164,0.1202593445777893,0.13245630264282227,0.08152402937412262,0.1211005449295044,0.004838028457015753,0.002780446782708168,0.0001
271,22:20:44 2019-06-02,0.1927362829446793,0.13065995275974274,0.025660529732704163,0.2550921738147736,0.04368044435977937,0.01931851357221604,0.019848015159368515,0.042227521538734436,0.0001
272,22:20:45 2019-06-02,0.01662840135395527,0.12951035797595978,0.11732962727546692,0.12280943244695665,0.0005653533153235912,0.04266494885087013,0.013875750824809073,0.10800182074308397,0.0001
273,22:20:45 2019-06-02,0.014201726764440538,0.07176560908555983,0.17122317850589752,0.25263434648513794,0.003427046118304133,0.025398407131433487,0.00828256830573082,0.0214105062186718,0.0001
274,22:20:46 2019-06-02,0.05511029437184334,0.048064112663269036,0.14127646386623385,0.03768762573599816,0.023419015109539032,0.16101640462875366,0.0006128516979515553,0.009102122858166695,0.0001
275,22:20:46 2019-06-02,0.07509385794401169,0.040873143821954734,0.08455502241849899,0.07333675771951675,0.030040096491575238,0.12918144464492798,0.008324329741299152,0.006856813561171293,0.0001
276,22:20:47 2019-06-02,0.1646631509065628,0.07044290751218796,0.13350260257720947,0.05290917679667473,0.0002533516671974212,0.050166308879852295,0.024288734421134,0.03377731516957283,0.0001
277,22:20:48 2019-06-02,0.1269877403974533,0.09735272079706192,0.08607491105794908,0.05572807788848877,0.007087930105626583,0.03750130906701088,0.004424259532243013,0.02167724445462227,0.0001
278,22:20:48 2019-06-02,0.07790437340736389,0.1820719987154007,0.1793316751718521,0.1000972017645836,0.010409200564026827,0.04339176043868065,0.009286610409617424,0.00616691168397665,0.0001
279,22:20:49 2019-06-02,0.08841518312692642,0.012549284845590591,0.04101453348994255,0.0848814845085144,0.03684384748339653,0.08708924055099487,0.001933365128934384,0.017029888927936554,0.0001
280,22:20:50 2019-06-02,0.0485696978867054,0.08156445622444153,0.02072267048060894,0.0586758702993393,0.006701744627207518,0.08945108950138092,0.013874671421945095,0.04159146919846535,5e-05
281,22:20:50 2019-06-02,0.06465696543455124,0.02697780542075634,0.054400283843278885,0.10496210306882857,0.0005515142111107707,0.06998451054096222,0.08522333204746246,0.04946564882993698,5e-05
282,22:20:51 2019-06-02,0.02095699496567249,0.07254336029291153,0.17353926599025726,0.09479590505361556,0.014448426663875582,0.0530829094350338,0.06315615773200989,0.023464076220989227,5e-05
283,22:20:51 2019-06-02,0.020594455301761627,0.08770761638879776,0.15843839943408966,0.044067781418561935,0.026910768821835518,0.048226915299892426,0.005273709073662758,0.002436793409287929,5e-05
284,22:20:52 2019-06-02,0.06038198247551917,0.08431458473205566,0.0812472477555275,0.015725066885352138,0.006673429626971483,0.053522758185863495,0.01355239562690258,0.005218801088631153,5e-05
285,22:20:52 2019-06-02,0.0101046459749341,0.03283607587218285,0.030179634690284726,0.057559221982955926,0.0027215839363634586,0.07903303951025009,0.021809685975313187,0.002626606728881597,5e-05
286,22:20:53 2019-06-02,0.024386988952755928,0.02680107206106186,0.08284028619527818,0.060733769088983536,0.009339033626019956,0.09675226360559464,0.004335334524512291,0.021978940814733502,5e-05
287,22:20:53 2019-06-02,0.04690074920654297,0.021807143464684486,0.04048417881131172,0.13319434225559235,0.0001115359045797959,0.09487828612327576,0.0013768189819529653,0.04979926720261574,5e-05
288,22:20:54 2019-06-02,0.02242007851600647,0.06268379837274551,0.0989365056157112,0.1446557343006134,0.01068170741200447,0.0694359764456749,0.011621518060564995,0.045905761420726776,5e-05
289,22:20:55 2019-06-02,0.0285238828510046,0.046585742384195335,0.06335674971342088,0.11933056265115738,0.012748158536851406,0.057883631438016885,0.006023383233696222,0.011857336387038231,5e-05
290,22:20:55 2019-06-02,0.030313216149806976,0.04511883482336998,0.03583406284451485,0.11610104888677596,0.00012127048103138803,0.08174324035644531,0.002576361410319805,0.0054461639374494535,5e-05
